-4.393499203046917501e+01,-2.226607625787142315e+05
4.404624884379337857e+01,1.806875888779726520e+05
7.298636538496376147e+01,3.230858294145519030e+05
-4.924685606063176380e+01,-2.338995587515047519e+05
-7.793184524155576298e+01,-3.235787490187599906e+05
7.154373195449451828e+01,5.449965251094894484e+05
-1.051515905664168997e+02,-8.237546237870599143e+05
-8.943326595149549973e+01,-8.237553278501790483e+05
-6.352911968739315540e+01,-3.528191532296214136e+05
4.905392051631561401e+01,1.067615152001707902e+05
-8.344204662900614267e+01,-1.117298755758337909e+06
-3.617979587654119200e+01,-6.123835283548897132e+04
1.312904759467804716e+00,-1.356458342665314660e+02
-1.732325387285284179e+01,-1.225206491325432398e+04
7.073542334395251885e+01,2.334479492046434607e+05
3.191789500306132865e+01,3.960693299796499645e+00
2.895226463173731002e+00,-1.728025756656803580e-01
9.687331678419572256e+01,4.684846033274876536e+05
9.262219895516385293e+01,7.465193474384725560e+05
7.864081548540423228e+01,4.868812339923511609e+05
8.427880650096403770e+01,2.823176873504066025e+05
3.134337458512488439e+01,2.014540359717500905e+03
6.388124573856172361e+01,9.368197859836267889e+04
-5.887176261539089950e+01,-2.117028119563126529e+05
8.252824891124718931e+01,4.330284222635115730e+05
-9.719434782983029208e+01,-1.053772708253503079e+06
2.230019496242543653e+01,3.323990561396523844e+04
-8.210725756354598559e+01,-6.522077268550081644e+05
-6.109930805089781103e+01,-1.910104664493948512e+05
-5.743461594160211803e+01,-2.699728433368593105e+05
-3.027746101187211991e-02,-2.273260859383654804e+02
-9.980033052036033325e+01,-9.056299649957674555e+05
-1.865525221198219086e+01,-1.225481816795964005e+04
-4.232002701908167097e+01,-1.005290536248647259e+05
-6.095256589244496581e+01,-1.624776507296372147e+05
4.587837156107491410e+01,3.323372516698905383e+04
-1.733187495421425695e+01,-7.544297107336243471e+02
7.320403828895931042e+01,3.231115529031524202e+05
-4.128938441855537178e+01,-6.607069328470602341e+04
-7.046506175786262816e+00,-4.912062657127353873e+02
-6.309433137182407592e+01,-4.335028475254827063e+05
1.286102654156406366e+01,-4.066211659305955095e+02
-1.389298055448426439e+01,-4.640877855007764197e+01
8.002028360949458374e+01,2.334532601644879032e+05
7.488530631866478160e+00,-2.352686861326907888e+02
5.701437148956740941e+01,1.285858712181490700e+05
6.645762087656510175e+01,1.806702819916980807e+05
-3.253182231821311632e+01,-4.811852144799033704e+04
-1.312265497662247249e+01,-1.897335378070481966e+03
4.447560014252726290e+01,2.452644715732804252e+04
8.409919850202255986e+01,4.684649254304185743e+05
-6.164386456449257423e+01,-2.959652771370082628e+05
3.907951876207224018e+01,8.750968213436601218e+04
-5.675685313415932143e+01,-3.095683464884766727e+05
-2.184880170825881152e+01,-2.498475665706239306e+04
-1.250100306484928758e+01,-5.666966747305104946e+03
-1.487480981524916146e+01,-1.641867512870503987e+01
3.793986413546069514e+01,6.035264499862480534e+02
-4.341241461743372554e+01,-4.046565025204108679e+04
2.319816486657432364e+01,1.741824312529080635e+04
-7.499770708572160061e+01,-2.455447738519494305e+05
-6.204903070847557700e+01,-1.005309038064639026e+05
7.336975259740370348e+01,6.980522013847550843e+05
5.805978255020024648e+01,5.178255580887164251e+04
7.306694461937735241e+01,3.375194174271770753e+05
6.887830291808081995e+01,3.523644475132162333e+05
-6.310009212077927998e+01,-2.226309495374356920e+05
1.645699738353318153e+01,-4.079668572967465821e+02
7.489102049240536019e+01,2.695294835953262518e+05
3.428604125768119104e+01,2.014583349684263339e+03
-1.889939877069091878e+01,-3.853619035760437782e+03
3.134174712361967963e+01,-3.209165369310550773e+02
-8.139592833304426733e+01,-4.164654106845716597e+05
1.949848177567872654e+00,-6.720215163445640428e+03
-3.951062375614748134e+01,-1.624788280539475672e+05
8.333296437221073916e+01,2.221910746210647048e+05
-2.367650513593128636e+01,-5.663441321951167629e+04
-2.928004009482940972e+01,-3.698658124283026700e+04
9.432141678470162560e+01,8.500150685723813949e+05
-7.438261634220562257e+01,-5.256005536872324301e+05
-6.654576996924775756e+01,-4.873295572718550684e+05
1.447877257814130658e+01,-4.843359865648415621e+02
-2.960237638997097065e+01,-4.726005175606718694e+03
-5.164762514352599965e+01,-3.527936631738997530e+05
-1.189482965605015252e+01,-5.650781243337398337e+03
-7.976070409866595412e+01,-5.866151456521484070e+05
-8.202546718292065719e+00,-4.070756960773506421e+02
4.116311856356929866e+01,6.560711387736629695e+04
-6.978965932430799057e+01,-5.454460635061017238e+05
-7.806540460806270687e+01,-3.680705046250654850e+05
-5.628207563786716605e+01,-3.379920211182311759e+05
4.588752626094088072e+01,3.324266994536686980e+04
-3.384503530362022161e+01,-5.226402330211480876e+04
6.128368282235469700e+00,-1.618905172756222726e+02
-4.980576074875730086e+01,-1.451238417729823268e+05
-8.359058712354929810e+01,-9.631153046201119432e+05
2.059541417457634083e+01,1.180140055935882992e+04
4.468704891372661336e+01,1.020239237412578586e+04
-9.078323351167500732e+01,-7.469856381566218333e+05
-9.103946340296749895e+01,-8.237514871983017074e+05
7.186354506153456612e+01,2.823353424517974490e+05
3.444029103024424998e+00,-3.120834920191908623e+03
-4.167190899875688359e+00,1.152664408295130194e+01
1.312569596886712731e+01,2.892413244544453050e+02
-6.449823715085663878e+01,-6.079885311911951285e+05
-9.007722598847107065e+01,-7.469754743592458544e+05
7.319852999153849282e+01,2.112777209946054500e+05
6.938918558043266849e+00,-3.723289586366068420e+02
-3.319307829108773689e+01,-2.497814378476228012e+04
-7.473438149903418548e+01,-6.985376911011177581e+05
-1.014835742026227372e+01,-2.768958983558802356e+04
-7.010125669934438974e+01,-5.255910635303729214e+05
7.271245197728239873e+01,2.007179240285562119e+05
6.227405497256209088e+01,1.711881735729127831e+05
-8.564302383369870597e+01,-8.504861765216467902e+05
-4.255349969696089119e+01,-1.072297552604732628e+05
3.732221389312848459e+01,1.964346179154758647e+04
7.201556100464028987e+01,3.091215084340012399e+05
-6.684449271088550404e+01,-6.298356475133916829e+05
8.687388767663895806e+01,7.465074214184657903e+05
-3.323808701096799467e+01,-2.244692784889055474e+04
2.019210261545347862e+01,2.658926246284758690e+03
-4.799190419399331375e+01,-1.624727939769956283e+05
-6.820330058258419115e+01,-2.827932951334570535e+05
9.610189934804901668e+01,7.220343534190256614e+05
-6.925701955794821174e+00,-4.232475114161935608e+02
-7.981174428675652166e+01,-8.504926181566134328e+05
2.598039091595593320e+01,3.652777262215842347e+04
4.396079661742628275e+01,1.446646117566169123e+05
-8.076089547108865929e+01,-7.224797139846063219e+05
-5.037680428529444043e+01,-6.123152372669037868e+04
-3.454779178185825117e+01,-1.066801097017674147e+04
